id,year,fare,dist,passen,concen
463,1999,187,641,1751,0.3899000287055969
463,2000,185,641,1930,0.3700000047683716
464,1997,183,624,191,0.7919000387191772
464,1998,201,624,153,0.7473000288009644
464,1999,205,624,140,0.7319999933242798
464,2000,214,624,153,0.6526999473571777
465,1997,235,987,868,0.4966999888420105
465,1998,212,987,931,0.5888000130653381
465,1999,220,987,911,0.5485000014305115
465,2000,246,987,921,0.48179998993873596
466,1997,99,562,1140,0.6327000260353088
466,1998,107,562,1029,0.562999963760376
466,1999,106,562,1040,0.607699990272522
466,2000,114,562,1026,0.6388000249862671
467,1997,210,1119,485,0.4968000054359436
467,1998,194,1119,580,0.5511000156402588
467,1999,195,1119,611,0.4808000326156616
467,2000,207,1119,616,0.4872000217437744
468,1997,102,458,388,0.7998999953269958
468,1998,109,458,382,0.8289999961853027
468,1999,115,458,377,0.8295999765396118
468,2000,121,458,377,0.8888999819755554
469,1997,349,1471,306,0.7670999765396118
469,1998,239,1471,444,0.7103999853134155
469,1999,259,1471,422,0.7194000482559204
469,2000,295,1471,386,0.614300012588501
470,1997,72,236,5572,0.6888999938964844
470,1998,77,236,5362,0.6769999861717224
470,1999,80,236,5444,0.6730999946594238
470,2000,84,236,5421,0.681600034236908
471,1997,254,762,372,0.7080000042915344
471,1998,233,762,409,0.6793000102043152
471,1999,245,762,385,0.6701000332832336
471,2000,250,762,421,0.6421999931335449
472,1997,100,408,204,0.633899986743927
472,1998,137,408,188,0.5640000104904175
472,1999,131,408,195,0.47020000219345093
472,2000,136,408,183,0.5202000141143799
473,1997,161,920,353,0.49140000343322754
473,1998,174,920,332,0.5178999900817871
473,1999,168,920,333,0.5327000021934509
473,2000,157,920,360,0.5209999680519104
474,1997,86,460,1418,0.8137999773025513
474,1998,125,460,1303,0.7767999768257141
474,1999,93,460,1441,0.7978000044822693
474,2000,150,460,1112,0.7785999774932861
475,1997,193,1055,778,0.5130000114440918
475,1998,211,1055,816,0.5209999680519104
475,1999,171,1055,1265,0.3086000084877014
475,2000,167,1055,1500,0.3343999981880188
476,1997,68,296,1030,0.6992999911308289
476,1998,72,296,915,0.6657000184059143
476,1999,73,296,906,0.6711000204086304
476,2000,78,296,869,0.6741000413894653
477,1997,120,1220,853,0.9133999347686768
477,1998,161,1220,802,0.8962999582290649
477,1999,200,1220,588,0.9293000102043152
477,2000,191,1220,509,0.9437999725341797
478,1997,327,1235,1097,0.6330000162124634
478,1998,286,1235,1315,0.7021999955177307
478,1999,290,1235,1274,0.5164999961853027
478,2000,266,1235,1677,0.43869999051094055
479,1997,198,734,279,0.477400004863739
479,1998,216,734,260,0.43160000443458557
479,1999,223,734,273,0.45340001583099365
479,2000,245,734,253,0.47939997911453247
480,1997,67,293,1017,0.8222000002861023
480,1998,71,293,963,0.818399965763092
480,1999,72,293,951,0.8434999585151672
480,2000,76,293,909,0.8391000628471375
481,1997,198,432,364,0.5291000008583069
481,1998,200,432,342,0.5874000191688538
481,1999,217,432,306,0.5336999893188477
481,2000,232,432,306,0.5586000084877014
482,1997,246,1121,444,0.8516000509262085
482,1998,238,1121,503,0.832099974155426
482,1999,234,1121,503,0.7887000441551208
482,2000,240,1121,528,0.7638999819755554
483,1997,69,319,748,0.8726999759674072
483,1998,74,319,709,0.869100034236908
483,1999,73,319,684,0.8748000264167786
483,2000,77,319,650,0.866100013256073
484,1997,252,853,343,0.737500011920929
484,1998,235,853,329,0.6675000190734863
484,1999,225,853,348,0.658799946308136
484,2000,221,853,387,0.5374000072479248
485,1997,197,852,935,0.46810001134872437
485,1998,174,852,1080,0.47049999237060547
485,1999,158,852,1218,0.4684999883174896
485,2000,229,852,1030,0.40119999647140503
486,1997,123,468,176,0.828499972820282
486,1998,129,468,169,0.8451999425888062
486,1999,131,468,169,0.821399986743927
486,2000,153,468,157,0.8159999847412109
487,1997,213,631,484,0.6970999836921692
487,1998,222,631,530,0.6576000452041626
487,1999,229,631,482,0.6061999797821045
487,2000,232,631,495,0.5893999934196472
488,1997,94,437,1390,0.5917999744415283
488,1998,100,437,1418,0.5418000221252441
488,1999,104,437,1300,0.62779998779296875
488,2000,111,437,1309,0.6741999983787537
489,1997,283,1383,3360,0.6622000336647034
489,1998,281,1383,3366,0.6737000346183777
489,1999,309,1383,3397,0.5910999774932861
489,2000,333,1383,3551,0.5408000349998474
490,1997,183,1213,212,0.6983999609947205
490,1998,171,1213,217,0.7184999585151672
490,1999,211,1213,193,0.6334999799728394
490,2000,210,1213,197,0.6233000159263611
491,1997,265,1456,378,0.5856000185012817
491,1998,344,1456,359,0.6252999901771545
491,1999,343,1456,325,0.5604999661445618
491,2000,360,1456,395,0.5365000367164612
492,1997,73,181,714,0.7200000286102295
492,1998,75,181,628,0.6861000061035156
492,1999,78,181,602,0.705299973487854
492,2000,81,181,593,0.7128999829292297
493,1997,228,583,226,0.7816999554634094
493,1998,229,583,221,0.7930999994277954
493,1999,252,583,205,0.7662000060081482
493,2000,269,583,207,0.7519999742507935
494,1997,283,1189,231,0.5784000158309937
494,1998,278,1189,259,0.5444999933242798
494,1999,229,1189,334,0.49459999799728394
494,2000,257,1189,311,0.4799000024795532
495,1997,177,984,925,0.5160999894142151
495,1998,177,984,1053,0.5055000185966492
495,1999,181,984,1095,0.4717999994754791
495,2000,188,984,1282,0.4284999966621399
496,1997,286,1302,942,0.6079000234603882
496,1998,298,1302,970,0.6190999746322632
496,1999,303,1302,943,0.5340999960899353
496,2000,307,1302,1006,0.5097000002861023
497,1997,224,868,926,0.5440000295639038
497,1998,239,868,1082,0.4952000081539154
497,1999,249,868,1092,0.48680001497268677
497,2000,254,868,1123,0.5022000074386597
498,1997,284,1069,358,0.44279998540878296
498,1998,294,1069,372,0.4415999948978424
498,1999,314,1069,350,0.3995000123977661
498,2000,293,1069,379,0.4255000054836273
499,1997,285,1616,390,0.3736000061035156
499,1998,293,1616,372,0.413100004196167
499,1999,297,1616,366,0.37790000438690186
499,2000,313,1616,417,0.4056999981403351
500,1997,243,1062,562,0.8022000193595886
500,1998,237,1062,543,0.8118000030517578
500,1999,253,1062,558,0.765500009059906
500,2000,281,1062,562,0.6870999932289124
501,1997,221,1346,157,0.48019999265670776
501,1998,202,1346,215,0.4652000069618225
501,1999,199,1346,199,0.5738999843597412
501,2000,186,1346,223,0.5777999758720398
502,1997,223,1158,258,0.738099992275238
502,1998,191,1158,289,0.708899974822998
502,1999,227,1158,264,0.7027999758720398
502,2000,285,1158,249,0.6680999994277954
503,1997,342,1431,204,0.5643999576568604
503,1998,314,1431,221,0.5134999752044678
503,1999,318,1431,226,0.5166000127792358
503,2000,341,1431,270,0.49150002002716064
504,1997,240,988,459,0.5677000284194946
504,1998,218,988,470,0.4864000082015991
504,1999,241,988,434,0.49140000343322754
504,2000,248,988,473,0.4997999966144562
505,1997,71,248,2149,0.7152999639511108
505,1998,75,248,2280,0.693399965763092
505,1999,77,248,2235,0.7358999848365784
505,2000,85,248,2113,0.763700008392334
506,1997,258,1171,569,0.6133000254631042
506,1998,282,1171,572,0.6385999917984009
506,1999,284,1171,595,0.5821999907493591
506,2000,282,1171,671,0.611299991607666
507,1997,319,1464,924,0.5339000225067139
507,1998,332,1464,975,0.5834999680519104
507,1999,363,1464,894,0.5674000382423401
507,2000,369,1464,1089,0.5557000041007996
508,1997,378,1438,576,0.8259999752044678
508,1998,364,1438,570,0.7998999953269958
508,1999,374,1438,652,0.7818000316619873
508,2000,444,1438,750,0.7634999752044678
509,1997,323,1205,449,0.7993000149726868
509,1998,330,1205,420,0.7702999711036682
509,1999,316,1205,455,0.7044999599456787
509,2000,332,1205,496,0.7200000286102295
510,1997,291,1660,661,0.48409998416900635
510,1998,316,1660,674,0.48479998111724854
510,1999,324,1660,724,0.4925000071525574
510,2000,332,1660,808,0.5018999576568604
511,1997,195,551,808,0.5020000338554382
511,1998,199,551,918,0.4372999966144562
511,1999,213,551,858,0.40389999747276306
511,2000,239,551,809,0.41819998621940613
512,1997,190,929,779,0.5311000347137451
512,1998,183,929,817,0.5408999919891357
512,1999,201,929,852,0.49900001287460327
512,2000,217,929,831,0.428600013256073
513,1997,224,813,212,0.7169000506401062
513,1998,253,813,223,0.784600019454956
513,1999,250,813,226,0.7565000057220459
513,2000,238,813,272,0.7278000116348267
514,1997,69,237,1274,0.6527999639511108
514,1998,70,237,1176,0.625
514,1999,72,237,1133,0.6347000002861023
514,2000,78,237,1034,0.6521999835968018
515,1997,258,1183,1696,0.7239000201225281
515,1998,252,1183,1798,0.7372000217437744
515,1999,252,1183,1801,0.7074999809265137
515,2000,291,1183,1953,0.5737000107765198
516,1997,192,1104,228,0.544700026512146
516,1998,205,1104,201,0.5024000406265259
516,1999,228,1104,210,0.5820000171661377
516,2000,226,1104,231,0.6542999744415283
517,1997,110,328,270,0.8307999968528748
517,1998,123,328,216,0.8677999973297119
517,1999,139,328,184,0.8398000597953796
517,2000,150,328,183,0.8902999758720398
518,1997,209,1930,157,0.2255999892950058
518,1998,288,1930,121,0.329399973154068
518,1999,297,1930,105,0.2459000051021576
518,2000,239,1930,142,0.3416999876499176
519,1997,201,535,221,0.3628000020980835
519,1998,204,535,221,0.4350000023841858
519,1999,186,535,269,0.38929998874664307
519,2000,188,535,304,0.4220999777317047
520,1997,111,809,232,0.39570000767707825
520,1998,115,809,280,0.3716999888420105
520,1999,125,809,261,0.3274000287055969
520,2000,128,809,253,0.32749998569488525
521,1997,199,389,249,0.8944999575614929
521,1998,212,389,229,0.8889999985694885
521,1999,210,389,256,0.9045999646186829
521,2000,214,389,282,0.859499990940094
522,1997,156,884,215,0.6169999837875366
522,1998,153,884,230,0.5295000076293945
522,1999,144,884,203,0.6747000217437744
522,2000,143,884,217,0.6823000311851501
523,1997,255,590,106,0.9168000221252441
523,1998,217,590,133,0.9201000332832336
523,1999,231,590,121,0.9287999868392944
523,2000,228,590,121,0.8341999650001526
524,1997,239,1124,490,0.4945000112056732
524,1998,227,1124,577,0.4820999801158905
524,1999,265,1124,498,0.44130000472068787
524,2000,263,1124,553,0.4318000078201294
525,1997,244,1706,164,0.3662000000476837
525,1998,202,1706,296,0.33650001883506775
525,1999,217,1706,247,0.32749998569488525
525,2000,229,1706,298,0.22010000050067902
526,1997,317,1673,161,0.5245999693870544
526,1998,267,1673,210,0.5533999800682068
526,1999,301,1673,180,0.5171999931335449
526,2000,293,1673,217,0.5245000123977661
527,1997,176,862,1111,0.465800017118454
527,1998,231,862,1024,0.4529999792575836
527,1999,266,862,923,0.4579000174999237
527,2000,277,862,1031,0.4504999816417694
528,1997,155,977,429,0.7594000101089478
528,1998,203,977,357,0.8026999831199646
528,1999,225,977,330,0.7545999884605408
528,2000,231,977,335,0.6294000148773193
529,1997,104,533,979,0.6010000109672546
529,1998,171,533,816,0.623199999332428
529,1999,173,533,855,0.5357000231742859
529,2000,125,533,1161,0.420600026845932
530,1997,120,629,1071,0.7250000238418579
530,1998,151,629,906,0.7443000078201294
530,1999,134,629,1332,0.5620999932289124
530,2000,140,629,1453,0.4966000020503998
531,1997,135,862,2399,0.7244999408721924
531,1998,194,862,1967,0.7276999950408936
531,1999,208,862,1956,0.7364000082015991
531,2000,212,862,2138,0.5968000292778015
532,1997,231,1710,435,0.4153999984264374
532,1998,258,1710,412,0.5073000192642212
532,1999,256,1710,415,0.5910999774932861
532,2000,274,1710,444,0.47200000286102295
533,1997,215,896,255,0.44439998269081116
533,1998,204,896,284,0.4975000023841858
533,1999,205,896,298,0.4754999876022339
533,2000,197,896,319,0.4684999883174896
534,1997,119,680,1256,0.526199996471405
534,1998,112,680,1299,0.4845999777317047
534,1999,126,680,1376,0.48479998111724854
534,2000,125,680,1497,0.4909999966621399
535,1997,250,1014,176,0.5566999912261963
535,1998,248,1014,208,0.616100013256073
535,1999,273,1014,184,0.6401000022888184
535,2000,273,1014,199,0.5978000164031982
536,1997,207,1063,289,0.6197999715805054
536,1998,206,1063,295,0.6610000133514404
536,1999,237,1063,293,0.5741000175476074
536,2000,221,1063,367,0.4431000053882599
537,1997,229,1614,2213,0.5038999915122986
537,1998,279,1614,1981,0.5931000113487244
537,1999,265,1614,2206,0.5915000438690186
537,2000,273,1614,2413,0.5927000045776367
538,1997,182,957,328,0.9526000022888184
538,1998,244,957,312,0.9571999907493591
538,1999,271,957,327,0.9204000234603882
538,2000,297,957,347,0.9023000597953796
539,1997,136,495,273,0.8840000033378601
539,1998,201,495,223,0.8970999717712402
539,1999,228,495,187,0.8383999466896057
539,2000,222,495,201,0.8319999575614929
540,1997,115,472,515,0.6705000400543213
540,1998,171,472,412,0.5856000185012817
540,1999,166,472,433,0.6270000338554382
540,2000,165,472,446,0.5156000256538391
541,1997,154,819,262,0.7372000217437744
541,1998,202,819,256,0.7687000036239624
541,1999,205,819,263,0.7694999575614929
541,2000,220,819,261,0.7537999749183655
542,1997,196,1545,770,0.6446999907493591
542,1998,197,1545,842,0.6601999402046204
542,1999,190,1545,918,0.40700000524520874
542,2000,230,1545,910,0.40130001306533813
543,1997,371,1558,350,0.5989000201225281
543,1998,309,1558,521,0.5694000124931335
543,1999,310,1558,528,0.5044000148773193
543,2000,297,1558,620,0.48019999265670776
544,1997,106,602,2031,0.5316999554634094
544,1998,170,602,1571,0.5615999698638916
544,1999,168,602,1708,0.5174000263214111
544,2000,185,602,1693,0.49000000953674316
545,1997,294,1291,220,0.7109999656677246
545,1998,255,1291,259,0.5781999826431274
545,1999,246,1291,308,0.6334999799728394
545,2000,259,1291,318,0.5390000343322754
546,1997,153,992,650,0.8021000027656555
546,1998,244,992,530,0.767300009727478
546,1999,197,992,671,0.7325000166893005
546,2000,209,992,749,0.6819999814033508
547,1997,247,1438,187,0.27239999175071716
547,1998,242,1438,218,0.24400000274181366
547,1999,217,1438,259,0.19189999997615814
547,2000,269,1438,248,0.2412000149488449
548,1997,114,805,298,0.4790000021457672
548,1998,191,805,176,0.6922000050544739
548,1999,199,805,181,0.6353999972343445
548,2000,216,805,187,0.6632000207901001
549,1997,234,910,245,0.8253999948501587
549,1998,217,910,344,0.8233000040054321
549,1999,219,910,376,0.8118000030517578
549,2000,248,910,399,0.8441000580787659
550,1997,115,391,999,0.4808000326156616
550,1998,121,391,1062,0.4966999888420105
550,1999,123,391,1030,0.5167999863624573
550,2000,148,391,1013,0.421500027179718
551,1997,181,795,264,0.5424000024795532
551,1998,200,795,300,0.6079999804496765
551,1999,214,795,282,0.4866999685764313
551,2000,234,795,300,0.43849998712539673
552,1997,131,853,952,0.7031999826431274
552,1998,180,853,873,0.7194000482559204
552,1999,191,853,878,0.6909999847412109
552,2000,194,853,939,0.5731000304222107
553,1997,146,967,2000,0.7948000431060791
553,1998,203,967,1681,0.7994000315666199
553,1999,219,967,1821,0.7989000082015991
553,2000,233,967,1916,0.7184999585151672
554,1997,199,948,514,0.8809999823570251
554,1998,257,948,499,0.9375
554,1999,296,948,591,0.897599995136261
554,2000,289,948,858,0.6998000144958496
555,1997,215,846,439,0.8986999988555908
555,1998,264,846,431,0.9044000506401062
555,1999,233,846,516,0.8810999989509583
555,2000,255,846,546,0.8808000087738037
556,1997,148,1024,1200,0.7839000225067139
556,1998,197,1024,1129,0.7750999927520752
556,1999,204,1024,1171,0.7620999813079834
556,2000,225,1024,1241,0.6611000299453735
557,1997,211,837,127,0.8003000020980835
557,1998,205,837,150,0.7812000513076782
557,1999,227,837,146,0.7656999826431274
557,2000,221,837,150,0.7573000192642212
558,1997,154,770,645,0.48730000853538513
558,1998,216,770,589,0.5631000399589539
558,1999,276,770,451,0.5354000329971313
558,2000,253,770,476,0.5368000268936157
559,1997,258,1507,278,0.48259997367858887
559,1998,216,1507,438,0.5088000297546387
559,1999,218,1507,461,0.465800017118454
559,2000,247,1507,427,0.3837999999523163
560,1997,164,639,214,0.7556999921798706
560,1998,167,639,290,0.785800039768219
560,1999,187,639,259,0.6755000352859497
560,2000,203,639,232,0.7293000221252441
561,1997,151,541,255,0.8355000019073486
561,1998,221,541,219,0.8591000437736511
561,1999,249,541,182,0.75839996337890625
561,2000,258,541,183,0.7541999816894531
562,1997,197,1454,1513,0.716200053691864
562,1998,255,1454,1239,0.7787999510765076
562,1999,291,1454,1169,0.7280000448226929
562,2000,292,1454,1348,0.6656000018119812
563,1997,203,419,116,0.49390000104904175
563,1998,212,419,102,0.9648999571800232
563,1999,235,419,94,0.9884999990463257
563,2000,245,419,95,0.9737000465393066
564,1997,131,1218,149,0.3411000072956085
564,1998,140,1218,141,0.6083000302314758
564,1999,165,1218,122,0.4343999922275543
564,2000,161,1218,126,0.42730000615119934
565,1997,128,1143,186,0.32770001888275146
565,1998,122,1143,211,0.40150001645088196
565,1999,191,1143,102,0.43470001220703125
565,2000,152,1143,132,0.2946999967098236
566,1997,167,1152,112,0.4815000295639038
566,1998,154,1152,105,0.5056999921798706
566,1999,181,1152,77,0.43160000443458557
566,2000,170,1152,107,0.4650000035762787
567,1997,133,1127,727,0.5812000036239624
567,1998,133,1127,719,0.5009999871253967
567,1999,144,1127,692,0.43939998745918274
567,2000,151,1127,832,0.5174000263214111
568,1997,131,1085,700,0.5482000112533569
568,1998,123,1085,797,0.5180000066757202
568,1999,141,1085,793,0.48009997606277466
568,2000,152,1085,846,0.5419999957084656
569,1997,277,548,235,0.8887999653816223
569,1998,240,548,263,0.8916000127792358
569,1999,249,548,243,0.8026999831199646
569,2000,251,548,252,0.7498000264167786
570,1997,182,1077,587,0.4490000009536743
570,1998,171,1077,610,0.5072000026702881
570,1999,163,1077,683,0.42830002307891846
